user_id,subscription_period,address,card
2797,yearly,12967 Dawn Trail,5364566497157090
2798,yearly,24 Bay Road,5002352670048510
2799,yearly,3 Artisan Drive,5100170484780170
2800,yearly,34654 Evergreen Road,5100146431631090
2801,yearly,0520 Sutteridge Trail,5007669417113600
2802,yearly,86106 American Ash Parkway,5108753580131930
2803,yearly,4798 Forster Avenue,5048373303679790
2804,yearly,2067 Hoffman Point,5576356823280980
2805,yearly,2095 Johnson Hill,5583167260219310
2806,yearly,9877 Golf View Center,5229564044639930
2807,yearly,382 Carpenter Circle,5526164230135650
2808,yearly,26164 Loomis Road,5048371344231530
2809,yearly,82456 Dapin Street,5108759079651000
2810,yearly,3 Longview Court,5232901665899040
2811,yearly,15329 Everett Avenue,5010127690864950
2812,yearly,20 School Avenue,5356077865603480
2813,yearly,3 Basil Circle,5100173244746840
2814,yearly,4015 Namekagon Alley,5239184729230520
2815,yearly,8 Milwaukee Road,5372938072187180
2816,yearly,18715 Carioca Center,5002350456627460
2817,yearly,606 Dapin Court,5108755067745140
2818,yearly,3 Talmadge Terrace,5100170949212540
2819,yearly,3554 Becker Point,5010124266351730
2820,yearly,13 Colorado Terrace,5501006823911790
2821,yearly,048 Basil Park,5048379345112630
2822,yearly,50 Portage Junction,5100139455604460
2823,yearly,215 Almo Drive,5368415327651710
2824,yearly,7 Northfield Way,5350911938324270
2825,yearly,0 Tony Avenue,5100137392776050
2826,yearly,41 Dwight Terrace,5172634922165510
2827,yearly,1425 Clyde Gallagher Road,5048379814511740
2828,yearly,576 Menomonie Trail,5140955513049590
2829,yearly,01 Ridge Oak Drive,5182610737504850
2830,yearly,28276 Sunbrook Center,5594085723060180
2831,yearly,93 Shelley Place,5516496131779800
2832,yearly,2062 Thompson Park,5397206837105830
2833,yearly,01399 Comanche Court,5002351666139590
2834,yearly,838 Comanche Court,5348385296204630
2835,yearly,353 Hooker Trail,5010126367670650
2836,yearly,14 4th Plaza,5188370675155750
2837,yearly,65 Carioca Park,5048374194299060
2838,yearly,52253 Fair Oaks Circle,5100140144597530
2839,yearly,3412 Division Pass,5290174334319610
2840,yearly,49436 Paget Street,5522135590739630
2841,yearly,3912 Oneill Drive,5100143579092680
2842,yearly,703 Erie Center,5048377856119110
2843,yearly,62692 Annamark Place,5010126389222450
2844,yearly,132 Tony Lane,5253037010351010
2845,yearly,03 Pepper Wood Avenue,5499679565602190
2846,yearly,445 Roth Point,5010122859240040
2847,yearly,6230 Helena Plaza,5384605197786280
2848,yearly,7220 Little Fleur Way,5048373557889910
2849,yearly,963 Westend Place,5100141195028400
2850,yearly,5 Ramsey Plaza,5100134116691670
2851,yearly,8495 Colorado Pass,5010125106277550
2852,yearly,8348 Fisk Park,5007665145609350
2853,yearly,4 Stang Pass,5256299938402750
2854,yearly,29559 Parkside Court,5570647649019270
2855,yearly,3 Susan Plaza,5100171728646570
2856,yearly,78944 Rockefeller Circle,5100137497302490
2857,yearly,73659 Lawn Junction,5010123109450200
2858,yearly,1134 Longview Way,5007665671904070
2859,yearly,52373 Banding Trail,5108753049760310
2860,yearly,28740 Dixon Plaza,5108757531361040
2861,yearly,975 Pearson Pass,5156975914436790
2862,yearly,729 Boyd Way,5108757941580770
2863,yearly,2 Fisk Place,5100141482587600
2864,yearly,95 Algoma Circle,5108753171807420
2865,yearly,32627 Grover Trail,5347384875008980
2866,yearly,9251 Susan Hill,5010126483207830
2867,yearly,4841 Randy Street,5253155586134630
2868,yearly,060 Spaight Way,5160181978923980
2869,yearly,38 Debra Terrace,5297982727716370
2870,yearly,880 Artisan Trail,5108756837908510
2871,yearly,5300 Brickson Park Lane,5010128154296000
2872,yearly,33759 Pine View Point,5390736391559940
2873,yearly,8521 Westport Street,5278523278316610
2874,yearly,84240 4th Court,5100178285847980
2875,yearly,925 Johnson Center,5048377203880520
2876,yearly,1 Mayer Street,5100141755590550
2877,yearly,49 Sugar Road,5108757757938430
2878,yearly,238 Bartelt Circle,5100147682222970
2879,yearly,2255 Buena Vista Parkway,5100139374678800
2880,yearly,59 Arizona Court,5279415279978940
2881,yearly,9 Mifflin Way,5100134517557090
2882,yearly,1 Bluestem Park,5007665887421250
2883,yearly,70318 Aberg Hill,5100144085900030
2884,yearly,8 3rd Alley,5399495405509720
2885,yearly,5 Pankratz Park,5010123502264130
2886,yearly,4 Annamark Crossing,5100143415046010
2887,yearly,2 Carey Pass,5552730224020050
2888,yearly,4 Caliangt Terrace,5100135219013010
2889,yearly,3271 High Crossing Street,5002356500154080
2890,yearly,619 Kensington Hill,5002350595849810
2891,yearly,1681 Jay Lane,5194138174313300
2892,yearly,32624 Briar Crest Plaza,5100149317129850
2893,yearly,1568 Park Meadow Street,5100141514667440
2894,yearly,214 Grover Street,5010122216763730
2895,yearly,6934 Heffernan Hill,5508892107104980
2896,yearly,77077 Crest Line Drive,5108755050666190
2897,yearly,67452 Bayside Circle,5100133367201170
2898,yearly,9057 Sullivan Avenue,5048372498712970
2899,yearly,4 Derek Center,5100146590052810
2900,yearly,8299 Welch Lane,5010120258184370
2901,yearly,694 Anthes Road,5108755726288700
2902,yearly,04160 Division Center,5100134986807270
2903,yearly,32 Sommers Road,5338229930663870
2904,yearly,459 Drewry Court,5183439739736090
2905,yearly,196 Brown Crossing,5236403204095210
2906,yearly,68 Granby Hill,5100173808139760
2907,yearly,594 Hayes Lane,5141707654039160
2908,yearly,71119 Vermont Hill,5282639736501250
2909,yearly,3 Buell Junction,5108750924391130
2910,yearly,47 Gerald Terrace,5100137513377070
2911,yearly,8915 Park Meadow Court,5522510894531920
2912,yearly,087 Forest Dale Lane,5120908881503960
2913,yearly,018 Northridge Pass,5007668112466060
2914,yearly,65243 Loomis Road,5495410178230120
2915,yearly,2 Leroy Trail,5100178278713300
2916,yearly,0711 1st Parkway,5106470246343310
2917,yearly,680 Bayside Circle,5554999412336120
2918,yearly,1 Mariners Cove Park,5002358885849930
2919,yearly,39 John Wall Plaza,5002354259411420
2920,yearly,9979 Starling Terrace,5048378364800370
2921,yearly,76628 Carioca Avenue,5007668396344120
2922,yearly,3 Stang Lane,5113396069966540
2923,yearly,06554 Buhler Center,5133720775319550
2924,yearly,0937 Springs Pass,5439362020252520
2925,yearly,158 Stuart Trail,5007667830230680
2926,yearly,8760 Carberry Road,5100141507799190
2927,yearly,0059 Bluestem Way,5448640757438190
2928,yearly,4 Fuller Drive,5126340506974920
2929,yearly,5151 Walton Park,5129113865821360
2930,yearly,294 Rusk Park,5572646162427440
2931,yearly,931 Kipling Park,5100137861168510
2932,yearly,32210 Bunting Lane,5128001110447740
2933,yearly,7 Warbler Lane,5002355857432990
2934,yearly,55909 Center Park,5100130090387270
2935,yearly,148 Independence Plaza,5048375170943840
2936,yearly,0343 Oakridge Center,5100149794828030
2937,yearly,50 Merrick Drive,5010121853858280
2938,yearly,64440 Burning Wood Lane,5007664946906680
2939,yearly,648 Evergreen Avenue,5010125037127820
2940,yearly,722 Green Center,5419288757494800
2941,yearly,52531 Johnson Hill,5107368889312850
2942,yearly,2140 Stoughton Avenue,5398366670292980
2943,yearly,41190 Mallory Place,5048376913577240
2944,yearly,724 Ridgeview Trail,5257578277595130
2945,yearly,6811 Warrior Point,5007660912087060
2946,yearly,4489 Kings Trail,5100142853668340
2947,yearly,5587 Westend Terrace,5108753667176290
2948,yearly,98333 Emmet Drive,5010128860639230
2949,yearly,9 Basil Way,5479028463821210
2950,yearly,22 Center Drive,5007665797316960
2951,yearly,75575 Lawn Lane,5307803829453130
2952,yearly,41570 Debs Avenue,5002350264836870
2953,yearly,2 Petterle Point,5377574979503760
2954,yearly,0 Pearson Lane,5352291236120500
2955,yearly,3402 Kenwood Hill,5007661265284050
2956,yearly,43621 Maple Wood Drive,5010121345338880
2957,yearly,8690 Kinsman Avenue,5010125066228310
2958,yearly,81 Bobwhite Point,5512780850319490
2959,yearly,28123 Pankratz Way,5189724680054530
2960,yearly,856 Pleasure Crossing,5002359808902250
2961,yearly,83 David Street,5007666418276210
2962,yearly,73892 Golf Course Avenue,5138494415910080
2963,yearly,57077 Kenwood Crossing,5010122047790280
2964,yearly,57748 Blaine Point,5100138798057770
2965,yearly,321 Gina Place,5100142386728990
2966,yearly,5240 Buena Vista Crossing,5168275600972200
2967,yearly,193 Fuller Street,5010122578524360
2968,yearly,02 Loomis Parkway,5388413967621800
2969,yearly,90708 Sachtjen Lane,5048378235208380
2970,yearly,788 Kipling Plaza,5341467329999170
2971,yearly,02 Warbler Junction,5100132613076030
2972,yearly,8 Merry Lane,5010126673484640
2973,yearly,6 Barby Alley,5100172133407620
2974,yearly,6 Pankratz Terrace,5220926129403240
2975,yearly,92601 Waywood Trail,5002350730143210
2976,yearly,13 Park Meadow Circle,5155625197603390
2977,yearly,46 Mayer Road,5371828172226040
2978,yearly,1848 Jenifer Drive,5100172483894840
2979,yearly,67 Colorado Point,5100170881111580
2980,yearly,076 Paget Road,5207288417637590
2981,yearly,413 Anthes Place,5010123233784460
2982,yearly,88 Jana Circle,5179806045918650
2983,yearly,6 Melrose Hill,5048371830992770
2984,yearly,771 New Castle Street,5100140268183020
2985,yearly,3 Esker Alley,5010122334947720
2986,yearly,1666 Glendale Street,5127480391682020
2987,yearly,503 Ridgeview Place,5506866664229420
2988,yearly,75086 Spohn Terrace,5007660011786130
2989,yearly,8219 Red Cloud Avenue,5108756595185020
2990,yearly,401 Briar Crest Place,5048371147937730
2991,yearly,5 Charing Cross Crossing,5182398561273530
2992,yearly,0206 Killdeer Junction,5010123029228210
2993,yearly,2 Orin Junction,5165773759557440
2994,yearly,66775 Homewood Way,5007665969263320
2995,yearly,6176 Hoard Place,5100130425289410
2996,yearly,2749 Esch Lane,5002353508746440
2997,yearly,7 Mccormick Avenue,5048376606621770
2998,yearly,3115 La Follette Junction,5451088976608090
2999,yearly,08962 Kinsman Crossing,5002351618471640
3000,yearly,26221 Prairie Rose Street,5010121421200150
3001,yearly,0 Oak Crossing,5562273897255230
3002,yearly,09 Schmedeman Park,5142417296943330
3003,yearly,4784 Fuller Pass,5010128298983960
3004,yearly,4 Heffernan Parkway,5010121783617510
3005,yearly,15381 Service Pass,5100133533782870
3006,yearly,1 Pepper Wood Junction,5100147104388740
3007,yearly,561 Maywood Trail,5421178792921450
3008,yearly,5202 Rieder Road,5007664657807400
3009,yearly,9 Crowley Lane,5108750480143940
3010,yearly,3 Muir Court,5473414801767590
3011,yearly,54177 Columbus Crossing,5048379961490840
3012,yearly,02 Farwell Plaza,5100134977869420
3013,yearly,328 Twin Pines Junction,5048374889946850
3014,yearly,65036 Jana Point,5007661006235870
3015,yearly,061 Butterfield Alley,5048370049174820
3016,yearly,605 Killdeer Alley,5100171320672240
3017,yearly,9489 Johnson Point,5100139693902180
3018,yearly,23911 International Alley,5108759859893870
3019,yearly,658 3rd Way,5367372935729180
3020,yearly,7839 Maple Wood Parkway,5100144150464090
3021,yearly,6 Brentwood Crossing,5100142992509910
3022,yearly,99328 Bayside Plaza,5108757232653660
3023,yearly,65 Scott Circle,5108753928036550
3024,yearly,65 Manitowish Way,5404222409370670
3025,yearly,126 Arrowood Terrace,5100130025312400
3026,yearly,8484 Stone Corner Drive,5559232295208840
3027,yearly,117 Fairview Hill,5160295228300380
3028,yearly,0 Muir Parkway,5433345628323720
3029,yearly,85333 Johnson Center,5002351546008510
3030,yearly,1024 Sherman Terrace,5100139564689200
3031,yearly,73256 Memorial Road,5439515556408830
3032,yearly,56728 Artisan Way,5591908235527470
3033,yearly,4620 Meadow Valley Street,5252147225707260
3034,yearly,852 Westridge Junction,5574643867292710
3035,yearly,1808 Summer Ridge Terrace,5253061075189920
3036,yearly,63 Maywood Point,5100141276037420
3037,yearly,305 Kropf Center,5284095912849420
3038,yearly,9695 Porter Avenue,5010122773057540
3039,yearly,676 Moland Junction,5235340956591380
3040,yearly,557 Chinook Drive,5516944459339930
3041,yearly,798 Mallory Terrace,5474461551584670
3042,yearly,39196 Thierer Circle,5100317714615590
3043,yearly,61421 Delladonna Lane,5048375844076590
3044,yearly,07 Orin Parkway,5270823219342850
3045,yearly,196 American Crossing,5108759189892320
3046,yearly,66 Artisan Parkway,5002354444275870
3047,yearly,350 Havey Point,5010129886658750
3048,yearly,221 Talisman Junction,5576573483344050
3049,yearly,1 Victoria Crossing,5237080722709000
3050,yearly,95820 Di Loreto Court,5002354990757530
3051,yearly,78 Express Point,5108755126954000
3052,yearly,39370 Stuart Lane,5132641551610770
3053,yearly,6904 Spenser Junction,5100171376933590
3054,yearly,2034 Tennyson Court,5479678696308640
3055,yearly,63446 Red Cloud Avenue,5411589331425310
3056,yearly,83 Orin Parkway,5007661061810950
3057,yearly,33 Crest Line Alley,5048375851004660
3058,yearly,95 Nobel Trail,5302556717653040
3059,yearly,570 Mayfield Pass,5048375719158400
3060,yearly,62 Armistice Lane,5341236979538360
3061,yearly,06 Hovde Way,5343096299515450
3062,yearly,2 Derek Trail,5010121322597310
3063,yearly,53 David Park,5002357801565650
3064,yearly,0343 Golf View Pass,5100176175639500
3065,yearly,424 Anhalt Drive,5002355966638090
3066,yearly,7238 Maywood Junction,5254318225581770
3067,yearly,08 Algoma Point,5358509940846620
3068,yearly,61 Brown Street,5048370750426240
3069,yearly,5 Vidon Avenue,5010121235739200
3070,yearly,4363 Warbler Center,5100178106596770
3071,yearly,447 Muir Road,5593125821174440
3072,yearly,47511 High Crossing Trail,5567169777848180
3073,yearly,52 Carberry Hill,5002359055927390
3074,yearly,8906 Judy Terrace,5010129513908290
3075,yearly,86608 Daystar Way,5294800819806600
3076,yearly,828 Warrior Terrace,5344071680707770
3077,yearly,291 Warner Center,5048379609831250
3078,yearly,625 Homewood Avenue,5108755295364840
3079,yearly,96638 Stang Street,5002355888696440
3080,yearly,9728 Hollow Ridge Parkway,5100170168592030
3081,yearly,7 Pond Plaza,5007660584800760
3082,yearly,1068 Menomonie Circle,5543000657946570
3083,yearly,306 Golf View Pass,5010129899943400
3084,yearly,9580 Oxford Place,5522911389986180
3085,yearly,2 Crowley Place,5007665339275800
3086,yearly,8743 Michigan Drive,5391051008105530
3087,yearly,0 Bunker Hill Way,5469102175806560
3088,yearly,02539 Carey Plaza,5425835815701890
3089,yearly,0578 Hoffman Court,5100145283663960
3090,yearly,28467 Ryan Lane,5100147915267240
3091,yearly,3 Eagan Trail,5100142195309430
3092,yearly,1243 Mallory Lane,5007663788897380
3093,yearly,15871 Scoville Lane,5010127012059590
3094,yearly,46 Golden Leaf Junction,5108752391480400
3095,yearly,580 Blackbird Trail,5172037176518830
3096,yearly,55 Union Park,5048377740699650
3097,yearly,78 Lakewood Gardens Park,5255507346471850
3098,yearly,1 Northview Center,5002352725317880
3099,yearly,13 Hanover Avenue,5048377005592620
3100,yearly,73 Hoard Road,5386893057946440
3101,yearly,085 Hudson Center,5100131660508400
3102,yearly,07345 Cody Way,5339337914937280
3103,yearly,6425 Fallview Hill,5007669507768580
3104,yearly,11 Mendota Way,5100130152624230
3105,yearly,6 Heath Lane,5100177780800330
3106,yearly,444 Sunnyside Road,5100171196867540
3107,yearly,8 Arapahoe Drive,5507496867565200
3108,yearly,05892 Kenwood Plaza,5406923249292100
3109,yearly,51387 Forest Run Plaza,5522197221596380
3110,yearly,430 Pierstorff Terrace,5100176159852470
3111,yearly,07 3rd Trail,5108759173228130
3112,yearly,309 Armistice Pass,5451246785073390
3113,yearly,1496 Cambridge Drive,5002354922592320
3114,yearly,1 Sullivan Court,5007666656642040
3115,yearly,1191 Cherokee Point,5100148143147500
3116,yearly,269 Dorton Alley,5328697405364550
3117,yearly,6 Nobel Alley,5048372057981430
3118,yearly,139 Sachtjen Center,5177641511244490
3119,yearly,3 Hallows Crossing,5002358272544040
3120,yearly,961 Del Sol Crossing,5108752414198970
3121,yearly,8 Sloan Road,5048375507812160
3122,yearly,47196 Maywood Point,5100147774075440
3123,yearly,9 Fairview Way,5100147763694060
3124,yearly,901 Arkansas Way,5588900933074740
3125,yearly,75076 Tomscot Crossing,5010123004190110
3126,yearly,833 6th Hill,5100139026765470
3127,yearly,8 Monument Alley,5100146493052850
3128,yearly,094 Pond Trail,5363594863713670
3129,yearly,053 Esker Trail,5101548535801350
3130,yearly,937 Scofield Way,5314588311233190
3131,yearly,91975 Hayes Point,5048375541201270
3132,yearly,69 Veith Crossing,5108751212716970
3133,yearly,444 Jana Hill,5592519860030360
3134,yearly,85 Golf Course Place,5100146383878830
3135,yearly,951 Corben Street,5275468336615040
3136,yearly,9954 Golf Terrace,5100146627742790
3137,yearly,461 Trailsway Junction,5513932653325970
3138,yearly,5 Fremont Center,5007661428906350
3139,yearly,7369 Scoville Place,5108755825887840
3140,yearly,36940 Evergreen Way,5007668749139580
3141,yearly,173 Scott Point,5100135931589130
3142,yearly,4 Coleman Park,5100178935099860
3143,yearly,111 Hovde Terrace,5254233517402870
3144,yearly,86408 Judy Terrace,5410395695640720
3145,yearly,22037 Carioca Park,5139517159887380
3146,yearly,0945 Butterfield Lane,5048378053907280
3147,yearly,695 Grim Court,5100133161734800
3148,yearly,1 Oakridge Plaza,5568054474135200
3149,yearly,60 Delladonna Parkway,5589687280262680
3150,yearly,498 Marquette Drive,5007664079743300
3151,yearly,3 Fulton Drive,5402909674993630
3152,yearly,12673 Schlimgen Pass,5002357771947670
3153,yearly,79 Westridge Road,5002356395187180
3154,yearly,606 Schiller Junction,5100175863692170
3155,yearly,149 Nobel Way,5152206964181300
3156,yearly,1 Sundown Street,5100176162757890
3157,yearly,5522 Larry Crossing,5276242637790050
3158,yearly,03 Division Crossing,5100173843947930
3159,yearly,3065 Dawn Court,5010128548615820
3160,yearly,49887 Sage Crossing,5347357948175150
3161,yearly,967 Ryan Parkway,5512122462981630
3162,yearly,5962 Mosinee Junction,5002358740992130
3163,yearly,27 Oxford Place,5100178413948070
3164,yearly,6225 Oak Pass,5100134784563620
3165,yearly,07992 Cascade Place,5048373705509780
3166,yearly,786 Prairieview Way,5100172876158920
3167,yearly,9 Old Gate Junction,5381538440897350
3168,yearly,47249 Vermont Trail,5100148754692320
3169,yearly,64118 Veith Parkway,5100173813509120
3170,yearly,00 Brentwood Point,5100130208439850
3171,yearly,93 Schmedeman Drive,5172109844467110
3172,yearly,284 Lawn Street,5108751887820330
3173,yearly,36625 Fremont Court,5048370617017040
3174,yearly,46 Hazelcrest Junction,5470599554971900
3175,yearly,57 Surrey Plaza,5434757334705000
3176,yearly,3600 Bashford Point,5405018381407880
3177,yearly,46 Calypso Place,5537258226208600
3178,yearly,0 Kenwood Hill,5204842657372940
3179,yearly,52562 Myrtle Hill,5002359219720830
3180,yearly,8 Crest Line Center,5002351637219660
3181,yearly,7 Northview Pass,5048373066498640
3182,yearly,42 Pankratz Crossing,5559929260728740
3183,yearly,8 Sullivan Street,5216343384058290
3184,yearly,2 Kenwood Way,5100147531898090
3185,yearly,71 Stuart Hill,5007667846306510
3186,yearly,35 Sachtjen Drive,5048372126176750
3187,yearly,4109 Aberg Circle,5048371518737890
3188,yearly,979 Loomis Court,5417557887946760
3189,yearly,7 Spaight Way,5100174709248390
3190,yearly,834 Meadow Ridge Plaza,5007661064341840
3191,yearly,78 Boyd Way,5237910016162680
3192,yearly,58 Green Ridge Circle,5007661371235370
3193,yearly,6 Kennedy Plaza,5002356278252390
3194,yearly,347 Novick Street,5237905469753160
3195,yearly,98936 Anzinger Park,5007663921531500
3196,yearly,14 Talmadge Lane,5010121360205360
3197,yearly,506 Hanson Circle,5100179154905190
3198,yearly,8490 Golden Leaf Drive,5048371306434670
3199,yearly,10871 Red Cloud Avenue,5311807842012170
3200,yearly,829 Ramsey Plaza,5010122692590610
3201,yearly,8 Express Junction,5504493515027310
3202,yearly,1 Artisan Court,5002354187818980
3203,yearly,25 Grasskamp Drive,5108754265608100
3204,yearly,9784 Merry Street,5100177355048500
3205,yearly,7 Meadow Valley Alley,5007668316938160
3206,yearly,5 Westport Lane,5432092765953090
3207,yearly,550 Farwell Crossing,5220946824225600
3208,yearly,87 Forest Dale Drive,5010120894186340
3209,yearly,400 North Trail,5108755041430690
3210,yearly,2 Scofield Trail,5100140667481370
3211,yearly,60744 Stephen Parkway,5108754399213680
3212,yearly,5 Eagan Hill,5140979287884160
3213,yearly,9 Westport Terrace,5007663536424680
3214,yearly,29 Canary Center,5192248895524290
3215,yearly,275 International Street,5100174823604100
3216,yearly,3 Waxwing Trail,5100140552288980
3217,yearly,63561 Crownhardt Center,5108751852896860
3218,yearly,0 Scott Way,5010122056758480
3219,yearly,2930 Bartillon Place,5100149714416200
3220,yearly,27 Onsgard Point,5100130002966560
3221,yearly,6564 Hooker Lane,5251283662969870
3222,yearly,9 Dryden Place,5100173351187210
3223,yearly,844 Arapahoe Road,5007668177129760
3224,yearly,825 Southridge Point,5313979856242570
3225,yearly,326 Nova Junction,5108751423286560
3226,yearly,38316 Florence Trail,5349032819590940
3227,yearly,5803 6th Point,5010120281957630
3228,yearly,607 Sherman Place,5373119820710930
3229,yearly,14249 Leroy Lane,5048374414342420
3230,yearly,34 Cherokee Crossing,5100134125550750
3231,yearly,37 Kingsford Center,5002358280132490
3232,yearly,0 Kinsman Way,5108750111269770
3233,yearly,71 Calypso Street,5164368396115010
3234,yearly,17 Upham Circle,5100140786396460
3235,yearly,9847 Rutledge Point,5108758788307550
3236,yearly,60 Emmet Point,5048377427409250
3237,yearly,7674 Sloan Crossing,5100137343923310
3238,yearly,7706 Gale Way,5100138538617370
3239,yearly,1 Nevada Center,5374954394525000
3240,yearly,687 Packers Hill,5147661050487980
3241,yearly,28 Menomonie Parkway,5007669172459210
3242,yearly,29207 Mcguire Avenue,5552394834622300
3243,yearly,02 Cottonwood Crossing,5100173024656330
3244,yearly,9 Golden Leaf Point,5002352734126050
3245,yearly,41905 Fisk Plaza,5100171661513390
3246,yearly,89 La Follette Road,5002352600131610
3247,yearly,9 Maywood Lane,5010120925076060
3248,yearly,9 Maple Wood Center,5007669894558880
3249,yearly,10444 Eastlawn Park,5002353420453600
3250,yearly,583 Annamark Point,5010125331786610
3251,yearly,02 Cambridge Point,5007663093681160
3252,yearly,19932 Doe Crossing Way,5108757832738470
3253,yearly,812 Mcguire Pass,5048372648513890
3254,yearly,2912 Nevada Street,5593948880150000
3255,yearly,549 Division Trail,5100173696554740
3256,yearly,7079 Lien Crossing,5414087315210620
3257,yearly,4 Fulton Parkway,5125486704411420
3258,yearly,86418 Lyons Trail,5048373334381920
3259,yearly,586 Redwing Plaza,5048374371829580
3260,yearly,52322 Meadow Valley Point,5393519227828120
3261,yearly,36415 Hoepker Drive,5443707121037800
3262,yearly,94 Farragut Center,5048370886033300
3263,yearly,45245 Ridgeview Parkway,5048371708945250
3264,yearly,82907 Tennessee Parkway,5100144684508380
3265,yearly,210 Pankratz Crossing,5473098357406600
3266,yearly,9012 Mariners Cove Point,5597616176868400
3267,yearly,4952 Thackeray Drive,5108757563477510
3268,yearly,55 Westerfield Terrace,5420745369261740
3269,yearly,9 Morningstar Plaza,5100172143289310
3270,yearly,1 Badeau Park,5100142591776380
3271,yearly,5 Orin Place,5473009268540130
3272,yearly,02979 Summer Ridge Crossing,5002353096890850
3273,yearly,6 Chinook Court,5002356582569330
3274,yearly,02700 Heffernan Pass,5108752428716320
3275,yearly,3 Green Ridge Parkway,5108752839982840
3276,yearly,96641 Tennyson Drive,5100144654179520
3277,yearly,78079 Badeau Street,5583927066894760
3278,yearly,73015 Wayridge Way,5002355471664190
3279,yearly,62403 Pierstorff Plaza,5100134996820580
3280,yearly,735 Magdeline Plaza,5100173808580990
3281,yearly,49 Mcguire Parkway,5100145182183000
3282,yearly,7 Burrows Center,5007664263043530
3283,yearly,04 Superior Hill,5100149293955800
3284,yearly,3096 Lindbergh Circle,5007667602325590
3285,yearly,85 Golf Court,5007665858409100
3286,yearly,757 Novick Junction,5523864602379430
3287,yearly,2719 Meadow Ridge Street,5100170002694490
3288,yearly,16 Autumn Leaf Junction,5007664320819920
3289,yearly,432 Dwight Lane,5108758508535800
3290,yearly,9 Sutherland Junction,5002358853502910
3291,yearly,4 Atwood Drive,5108754144783710
3292,yearly,01 Monument Park,5100146352727290
3293,yearly,485 Browning Park,5452208941061890
3294,yearly,95 Carioca Crossing,5002352351130750
3295,yearly,05 Gina Center,5100132870811290
3296,yearly,312 Victoria Pass,5100130418895800
3297,yearly,3092 Ryan Way,5007666773402540
3298,yearly,7989 Donald Crossing,5395351214963240
3299,yearly,9327 Kedzie Pass,5002352390141690
3300,yearly,5 Pond Hill,5007665045035730
3301,yearly,9351 Rigney Avenue,5100149624443240
3302,yearly,1250 Mitchell Trail,5100149879419730
3303,yearly,82 Clyde Gallagher Crossing,5108752604876660
3304,yearly,2491 Straubel Court,5100137624737670
3305,yearly,1 Ronald Regan Hill,5002358748508630
3306,yearly,9097 Drewry Pass,5108754388918860
3307,yearly,31 Orin Alley,5100145494499490
3308,yearly,5517 Hoffman Alley,5265310511602190
3309,yearly,85584 American Ash Place,5007666822453100
3310,yearly,0148 Del Sol Center,5446145078221480
3311,yearly,8 Portage Park,5002351035547270
3312,yearly,0962 Lillian Crossing,5227313137335610
3313,yearly,63 Scofield Avenue,5457705462921390
3314,yearly,2785 Raven Point,5002356540441790
3315,yearly,0 Waxwing Lane,5196795957390190
3316,yearly,69081 Moose Trail,5425161941464980
3317,yearly,87 Hauk Crossing,5010122344227940
3318,yearly,4 Lakewood Place,5134569997797220
3319,yearly,32851 East Pass,5262352865974420
3320,yearly,4927 Mccormick Street,5201859156102210
3321,yearly,95786 Little Fleur Avenue,5101223712330820
3322,yearly,33 Memorial Drive,5314729998287290
3323,yearly,822 Farragut Parkway,5007663175785310
3324,yearly,45411 Arapahoe Alley,5100148563957980
3325,yearly,85015 Green Drive,5048374847353960
3326,yearly,39 Rockefeller Hill,5289818081226500
3327,yearly,7817 Dawn Place,5007662962594050
3328,yearly,4 Crescent Oaks Parkway,5007660308319590
3329,yearly,3554 Veith Lane,5100170496888380
3330,yearly,4 Ramsey Park,5007668115005500
3331,yearly,7 Acker Alley,5364324321342320
3332,yearly,1634 Messerschmidt Avenue,5354570174654920
3333,yearly,7 Bunting Alley,5100513296634210
3334,yearly,9 Hintze Center,5048372897592020
3335,yearly,97 Old Shore Trail,5048378388019420
3336,yearly,99167 Duke Point,5352308860919280
3337,yearly,5724 Becker Drive,5100131723356490
3338,yearly,823 Carpenter Pass,5100140333035000
3339,yearly,4475 3rd Court,5108750437955200
3340,yearly,208 Johnson Hill,5010126075024100
3341,yearly,3115 Carpenter Place,5048372209673980
3342,yearly,394 Esker Hill,5599316046209930
3343,yearly,85370 Jenifer Avenue,5048378412933030
3344,yearly,652 Red Cloud Junction,5100171127181870
3345,yearly,236 Ruskin Crossing,5100144968669320
3346,yearly,68 Grasskamp Street,5002359179589450
3347,yearly,9865 Shelley Way,5010124592288770
3348,yearly,4 Porter Avenue,5575988266592230
3349,yearly,03 Service Alley,5559681894231400
3350,yearly,81 Rutledge Place,5497410641388520
3351,yearly,36 Petterle Way,5100175345218120
3352,yearly,2 Gerald Alley,5100139284167760
3353,yearly,06601 Brickson Park Pass,5002353850260180
3354,yearly,1479 Comanche Point,5010129605761010
3355,yearly,89867 Bunting Circle,5048371431664210
3356,yearly,16 Shasta Point,5007661076854330
3357,yearly,7 Debra Avenue,5100136019614070
3358,yearly,03 Fairview Court,5473384352891510
3359,yearly,06 Hoepker Road,5048379609704670
3360,yearly,95 Eggendart Avenue,5002354211595370
3361,yearly,07 Monica Hill,5007662482046180
3362,yearly,1688 Mayfield Drive,5100131530419470
3363,yearly,011 Schurz Center,5007664402710050
3364,yearly,17480 Daystar Trail,5389600971963680
3365,yearly,6 Tony Circle,5007665120801210
3366,yearly,2132 Linden Road,5002350182304060
3367,yearly,74496 Grasskamp Pass,5100139228575310
